doremus_uri,dbpedia_uri,score_label,score_birth,score_death,score_category,score
http://data.doremus.org/artist/d33ebb23-7b8d-3ea5-a930-647e04f95e8a,http://dbpedia.org/resource/Anders_Hillborg,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/435dcdce-ac40-31ba-9ef0-1013b2f3ba5e,http://dbpedia.org/resource/Milan_Kymlicka,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/baed1ce8-c995-3f86-af5a-710ee2c53df0,http://dbpedia.org/resource/Pär_Lindgren,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/b2632ff4-2a73-338c-a3af-33f3edd0309b,http://dbpedia.org/resource/Marlos_Nobre,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/5fb35445-e285-34bf-bca3-a36ac9d44927,http://dbpedia.org/resource/Olli_Kortekangas,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2d1d954d-54f8-3282-abc8-58d45349c3bd,http://dbpedia.org/resource/Bruce_Mather,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/497bdc68-0871-3641-9bff-94f7f8150325,http://dbpedia.org/resource/Fabrizio_Cassol,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/9de148af-6239-30b1-bb6a-556f87d7aafb,http://dbpedia.org/resource/Bo_Nilsson,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/429b1f56-66e3-320f-b7fc-3dbb5e97b874,http://dbpedia.org/resource/Mitch_Leigh,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/0ae5a5b4-e1b2-3f21-a2c7-5c45cd44983b,http://dbpedia.org/resource/Wendy_Mae_Chambers,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a4714019-956e-39d9-aae4-3ddf89d74f11,http://dbpedia.org/resource/Tuomas_Kantelinen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/b9835357-ed1e-3b1e-a4ba-442d8926304f,http://dbpedia.org/resource/Adolphus_Hailstork,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/362c1de2-d955-3da3-94ca-dda3ac8815ef,http://dbpedia.org/resource/Piet_Kee,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/76bd8c2d-29e3-3a23-8dc0-b748731c51f6,http://dbpedia.org/resource/Wim_Mertens,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f5c896bd-2dc6-3676-8683-db634f861b81,http://dbpedia.org/resource/Graham_George,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/170a8ac4-ef48-3d2c-8334-c927169b390e,http://dbpedia.org/resource/Ståle_Kleiberg,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/7c332293-321d-37c7-8668-ae05ad336169,http://dbpedia.org/resource/Paolo_Longo,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/6a59928f-2437-3f56-b0d3-b3a18bfb8624,http://dbpedia.org/resource/Emily_Howard,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/37cf105f-3435-36bf-8932-778998c8aa4a,http://dbpedia.org/resource/Lalo_Schifrin,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/6cddcd3f-0181-358b-9348-3f1d880dd9ba,http://dbpedia.org/resource/Antoine_Hervé,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8ffb600a-cc00-3a5f-b154-24569ae700d5,http://dbpedia.org/resource/Colin_Matthews,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/3f4ee932-063f-3147-8053-a09f46743682,http://dbpedia.org/resource/Toto_Cutugno,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/6b08d844-96ac-3ad7-8985-8a3190e76af8,http://dbpedia.org/resource/Max_Méreaux,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/b49da5bb-2413-3172-a04f-22e13f6d764b,http://dbpedia.org/resource/Veli-Matti_Puumala,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a2e2154b-a4a9-36e6-9403-157ff8ba52f2,http://dbpedia.org/resource/Jean-Yves_Bosseur,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ce8715a9-7d1c-3b52-8bfd-8957a2b1dc13,http://dbpedia.org/resource/Daniel_Eberlin,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/10b0cfc8-8484-370f-83a3-e8294e78579b,http://dbpedia.org/resource/Ronaldo_Miranda,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/bf80903c-2be8-35b7-b001-38aab882a0a2,http://dbpedia.org/resource/Ezra_Laderman,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2fb700a8-02b5-3e6d-953e-c34b89726286,http://dbpedia.org/resource/Steve_Nieve,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ed19642b-69ee-30ee-9d3e-ecba83803834,http://dbpedia.org/resource/Jacques_Dutronc,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/3570e632-03fb-3955-9440-27f7f302d8e3,http://dbpedia.org/resource/Arnold_Rosner,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f0dca698-9e84-3e16-a5eb-90fa0e32750b,http://dbpedia.org/resource/Doru_Popovici,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/440b0a2b-d5df-3dc9-bb20-bd581528dc1c,http://dbpedia.org/resource/Antón_García_Abril,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/6e0fdbca-c46b-3085-a40b-759bd67e5bf2,http://dbpedia.org/resource/Esa-Pekka_Salonen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/0f23ba6f-5c7d-342a-be57-313fa259be91,http://dbpedia.org/resource/Giovanni_Salvatore,1.0,0.0,1.0,1.0,0.75
http://data.doremus.org/artist/742a6da5-d261-3c1d-8f2e-598857f91eb4,http://dbpedia.org/resource/Henri_Betti,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/3e8526d0-9ef7-3735-8b0f-78802c6554f4,http://dbpedia.org/resource/David_Hykes,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/98feb4bc-9fc0-394b-a7ca-6b16481f6134,http://dbpedia.org/resource/Enno_Poppe,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/fed157ec-2f46-320b-8a5b-bff1da0c910e,http://dbpedia.org/resource/Gabriel_Yared,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8c0428dd-cf1c-31ef-afa9-0b36a240620a,http://dbpedia.org/resource/Alain_Bancquart,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ecba638d-8040-3dca-b6c1-5fcbbf098ced,http://dbpedia.org/resource/Juan_de_Navas,1.0,0.0,1.0,1.0,0.75
http://data.doremus.org/artist/adf2006a-6802-3cb0-bb4d-ddbad8a6cc08,http://dbpedia.org/resource/Carlos_Micháns,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/46ab0ae6-5316-3f19-80d4-e8ea487394fb,http://dbpedia.org/resource/Jean-Luc_Darbellay,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/7e75c218-aa53-3d13-8c71-27bc982ad60e,http://dbpedia.org/resource/Neil_Diamond,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2bbc474e-19ee-395f-8951-b3a6c103f8d0,http://dbpedia.org/resource/Claudio_Ambrosini,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/3ee7be49-dc6b-3dbd-968a-1c9772add360,http://dbpedia.org/resource/Yann_Tiersen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/21a07bfc-0bb9-3f88-932a-96f3797fa26d,http://dbpedia.org/resource/Tobias_Picker,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/c6ba63c8-8019-3071-9474-a1aaab4c4f38,http://dbpedia.org/resource/Gary_Kulesha,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/caa50d7a-63a5-3cc1-8350-2a11b336a9cd,http://dbpedia.org/resource/Jan_Müller-Wieland,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/fb76b486-3adf-3596-9753-5e8a603bdfc9,http://dbpedia.org/resource/Horacio_Salgán,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/930f7109-9ab7-3e13-926d-6e7687484318,http://dbpedia.org/resource/Ned_Rothenberg,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/787c9795-31b4-3918-b41d-923384e64829,http://dbpedia.org/resource/Anthony_Ritchie,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8b49e5af-83dc-381a-84a1-f5a0dc332b72,http://dbpedia.org/resource/John_Williams,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/fed457f4-2b01-347c-986b-baadaa14228e,http://dbpedia.org/resource/Mauricio_Sotelo,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/6511cfe8-8325-37b1-ac57-2b1ef0be79df,http://dbpedia.org/resource/Adriana_Hölszky,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/436e120f-df61-3c93-be09-311713183842,http://dbpedia.org/resource/Thierry_Lancino,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d6fc0f8a-661a-30e3-9932-abecc3130aef,http://dbpedia.org/resource/Pierluigi_Castellano,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/1529540b-aa7f-3fd2-866b-7d4e1f3b1404,http://dbpedia.org/resource/Jean-Claude_Vannier,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/c66ecab2-c359-3fcb-898d-05b9a90b0a41,http://dbpedia.org/resource/Silvia_Sommer,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2e467f22-854b-3401-b38d-caf81b26b55d,http://dbpedia.org/resource/Denis_Bédard,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d0a3f823-92de-3145-a725-3e3d173f3938,http://dbpedia.org/resource/Alain_Crépin,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/02062ff0-8b9f-34e2-bfdd-dfd1b7e1beb6,http://dbpedia.org/resource/Anne_Lauber,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ac995fac-9639-3066-9170-dc16ac7b9686,http://dbpedia.org/resource/Diego_Luzuriaga,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/90f806fb-dc16-3add-a066-9daa8365458d,http://dbpedia.org/resource/Linda_Bouchard,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8460e3ad-4a81-3b51-b990-ac37e1e3bcd2,http://dbpedia.org/resource/Stéphane_Delplace,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/5e9f69e8-e6f0-33df-b4fc-e2fc9b60851a,http://dbpedia.org/resource/Julio_Estrada,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/484c56f5-c1ef-3d97-ab44-3e793fae6312,http://dbpedia.org/resource/Arnulf_Herrmann,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/4d1312af-937c-30da-8928-41d72022561c,http://dbpedia.org/resource/Hans-Ola_Ericsson,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/4b9d5482-6c63-34be-903a-38aca93c9ee0,http://dbpedia.org/resource/Antonín_Kammel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/e9678be9-ab90-3d7a-bac6-b0ee48275098,http://dbpedia.org/resource/André_Isoir,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ec2460ea-f547-3c1b-9542-6b64e44df013,http://dbpedia.org/resource/Betty_Olivero,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/00eb7c0a-35b4-3e21-a70b-85da6c6da75b,http://dbpedia.org/resource/Charles_Aznavour,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/0fcf8890-6818-3c38-8590-ef31e53332a6,http://dbpedia.org/resource/James_Rado,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/224aea9b-f683-30e9-a6f5-3d0bd0e8499b,http://dbpedia.org/resource/Christian_Muthspiel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/87976c62-a3c3-3a9d-bbe7-3a07b6a4f4a2,http://dbpedia.org/resource/Clarice_Assad,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f973453b-2728-379a-9d99-7a4dea87063b,http://dbpedia.org/resource/Anthony_Braxton,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ea12d17e-8725-3df4-a36f-7211a50e19ae,http://dbpedia.org/resource/Colin_Mawby,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/1cbd1472-2286-36cd-8ac4-a26d72ab1142,http://dbpedia.org/resource/Lyell_Cresswell,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/62c41a78-277c-3afd-927d-492d36d1d06d,http://dbpedia.org/resource/Nicolaus_A._Huber,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/48f7d5b6-3db1-3bc9-95d5-bcc1e5140157,http://dbpedia.org/resource/Kyle_Gann,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/752abec0-021f-3489-9ce1-15af5cee1b24,http://dbpedia.org/resource/Martin_Mailman,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ea073b92-dba1-33f9-8772-e7820ac71f54,http://dbpedia.org/resource/Robert_Saxton,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/441feabc-ef39-3fc1-aa74-8601e370bcfc,http://dbpedia.org/resource/Mark_O'Connor,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/e8f27ec5-a209-3678-b5ce-483208a04d30,http://dbpedia.org/resource/Uri_Caine,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/80144073-f025-3aa1-96b7-2813858dca5a,http://dbpedia.org/resource/La_Monte_Young,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/87a40d72-29c2-37f7-9083-e61b0801311e,http://dbpedia.org/resource/Stephen_Chatman,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ce537b86-9818-36de-8575-32b93ab20c9b,http://dbpedia.org/resource/Stephen_Sondheim,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/5bd7fccb-daa7-3087-87a4-cb60f8286173,http://dbpedia.org/resource/Søren_Nils_Eichberg,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/7c1276f1-5795-30fd-a21f-4eb20a468085,http://dbpedia.org/resource/Josef_Anton_Riedl,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d215378d-8f34-3d32-9ad2-12ba6d284648,http://dbpedia.org/resource/Marco_Frisina,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d934b1c5-2f3b-3841-8361-0614e9ad4cfa,http://dbpedia.org/resource/Michel_Godard,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/43612f7f-6ce8-329d-ac31-43cb91457ca1,http://dbpedia.org/resource/Bruce_Broughton,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/b9b7fcad-2b60-3514-86a2-2aa40e3aea39,http://dbpedia.org/resource/Steve_Reich,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/cbc84e72-d872-33df-99b8-9cb8dba852b7,http://dbpedia.org/resource/Aulis_Sallinen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/7ca2ee84-8818-3eaf-aa3d-633b7353e8d0,http://dbpedia.org/resource/John_Harle,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/34b23cb7-bff1-3d5d-a5e3-7aeb1e367e3f,http://dbpedia.org/resource/Michael_Gielen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f6b78374-45d2-33d0-b692-cc58d799edfb,http://dbpedia.org/resource/Thierry_Pécou,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/286b06e0-cbd6-3a8c-bfbf-d347e1c5725d,http://dbpedia.org/resource/Costin_Miereanu,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2348b94b-fb07-3f70-9024-d09c669338d3,http://dbpedia.org/resource/Tarik_O'Regan,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/dbb4b37e-68fc-3b61-a9b0-85fc4d5abbab,http://dbpedia.org/resource/Geoffrey_Poole,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d5de6b56-184a-36d0-bbac-560707c75e3e,http://dbpedia.org/resource/Charles_Strouse,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/c65ee185-c164-3799-88a0-4ea548226912,http://dbpedia.org/resource/Wayne_Siegel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a8a7ad40-0543-3965-b55d-5cc5e464cc73,http://dbpedia.org/resource/Marie_Samuelsson,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/5f9842a8-8459-324b-9eb0-1f231c1f25ad,http://dbpedia.org/resource/Marc-André_Hamelin,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/816cb314-d782-3454-a1b4-184f1ec45634,http://dbpedia.org/resource/Marco_Stroppa,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8146fa72-5707-3914-9858-a42e02f50742,http://dbpedia.org/resource/Jean-Yves_Malmasson,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ba941456-6a6e-3e04-9c39-37786f10064c,http://dbpedia.org/resource/Thierry_Escaich,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/6c633c81-a92b-35f7-9daa-b70eb1e39e53,http://dbpedia.org/resource/Giovanna_Marini,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/1bef9de2-341e-38d3-90db-a07ce64b19e1,http://dbpedia.org/resource/Gerd_Kühr,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/cc84ec88-4e33-3a3d-a2ea-7e814dae7eab,http://dbpedia.org/resource/Nico_Muhly,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/61ac81a1-98b4-3e8c-82d8-41020a72398a,http://dbpedia.org/resource/Barbara_Kolb,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/88daa705-5378-3658-9b78-350e8655ab60,http://dbpedia.org/resource/Joseph_Horovitz,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/1cdfeea3-6a7e-3c38-89a6-ace18dcc9e2e,http://dbpedia.org/resource/Pierre_Cogen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d9952322-db63-3b46-ade0-4e5a2ffda8a8,http://dbpedia.org/resource/Andrea_Molino,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/946aca8f-9dd7-3b6a-85e5-d970f9cf1130,http://dbpedia.org/resource/Eli-Eri_Moura,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/43529f89-cd7f-3620-9c6e-e18162621caf,http://dbpedia.org/resource/Robert_Cuckson,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/e242e405-5c63-346f-b2b5-6a0e54df1012,http://dbpedia.org/resource/Jorge_Morel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/bc9be3eb-41d9-3ff2-a47a-7bff31f8ac3d,http://dbpedia.org/resource/Krzysztof_Penderecki,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ac32da27-1050-3f7e-8908-bf796f758f21,http://dbpedia.org/resource/Francis_Cabrel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/bebf59ab-fd42-3d8a-887f-eaf350fb2b3a,http://dbpedia.org/resource/Udo_Kasemets,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/fc685b6a-feba-30b3-b466-777305927ebc,http://dbpedia.org/resource/Jerry_Ragovoy,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f8ab33ae-f7f7-3d03-9314-b017c6225ceb,http://dbpedia.org/resource/John_Harbison,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a6d838de-11cf-386f-a999-18e09a4d9be5,http://dbpedia.org/resource/Giacomo_Manzoni,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/294571d9-f0b4-3b00-bc8c-4a933b1790ab,http://dbpedia.org/resource/Martin_Bresnick,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ff5856ab-6698-326e-811c-f72f851be6b4,http://dbpedia.org/resource/Graham_Fitkin,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/9a08350e-ff67-3626-9786-8527b60dc764,http://dbpedia.org/resource/Winfried_Michel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/1455e7a5-3655-3632-9bae-928b6e7f7dcc,http://dbpedia.org/resource/Noah_Creshevsky,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/0a17e57c-a6d0-3dc2-a2c4-1ba586c0948e,http://dbpedia.org/resource/Conrad_Susa,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d25e197c-6278-3cfb-8300-db481a24a07a,http://dbpedia.org/resource/Juan_Pérez_Roldán,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/dcee19ce-9366-35fc-a7b2-9e6c45d05feb,http://dbpedia.org/resource/Theodore_Antoniou,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/11a4ea8f-b864-3a0a-beb8-65e96b16e2af,http://dbpedia.org/resource/Árpád_Balázs,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8ddade0e-e35d-378a-8e4d-47d4df18f1c9,http://dbpedia.org/resource/Serge_Provost,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/51cab720-d76d-3e15-92ce-fedd9d9f747e,http://dbpedia.org/resource/Luis_Bacalov,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/4ee54785-7427-36a7-b52c-20eda485f53a,http://dbpedia.org/resource/Gilbert_Amy,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/29ef0afb-39e4-31a8-8145-a26e9911749c,http://dbpedia.org/resource/Douwe_Eisenga,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/aaf0e6c6-4966-3215-9dd5-f4cd30a4685d,http://dbpedia.org/resource/James_Dashow,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/021cf8e7-ca5e-316b-94bc-e3ea2daa0fbb,http://dbpedia.org/resource/David_Maslanka,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/45f00737-30db-38ab-91c2-9457a5eb1b95,http://dbpedia.org/resource/Boris_Yoffe,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/bc9f8297-fad4-3f3d-98e9-3a38ddf90ef4,http://dbpedia.org/resource/Pierre_Strauch,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/d290d5db-23b7-3b3c-ac3c-269b81e26f93,http://dbpedia.org/resource/Sebastian_Bodinus,1.0,0.0,1.0,1.0,0.75
http://data.doremus.org/artist/3de0c48e-8f24-3f8a-a8d2-d549bbe9e488,http://dbpedia.org/resource/Lasse_Thoresen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2cbee788-dd85-31da-88a6-02124414e7a2,http://dbpedia.org/resource/Frans_Geysen,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/00b2e73d-5271-3ca2-bf28-940ecbe389d9,http://dbpedia.org/resource/Janice_Giteck,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/28c7a5f0-499c-3281-91e7-a03cdbd5d816,http://dbpedia.org/resource/Gunnar_Bucht,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/7ce6d87a-b8ba-3769-86b7-b008456d512c,http://dbpedia.org/resource/Domenico_Bartolucci,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/5b5cfa65-baf6-307c-a1ea-a741844f62a3,http://dbpedia.org/resource/Poul_Ruders,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/cba8ca2c-a2af-374b-8f4c-c9d9ea6ebc97,http://dbpedia.org/resource/Peter_Ablinger,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/dcea9b5a-0f57-3d27-87be-c8c13a0c888a,http://dbpedia.org/resource/Evelyn_Glennie,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/2a3a50cf-cee0-3c1c-9de0-338657600a9c,http://dbpedia.org/resource/Félix_Battanchon,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/26b3edff-95e1-3f85-bd82-dfe68d608d1d,http://dbpedia.org/resource/Gisèle_Barreau,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/8e172f38-ae96-32ca-ac2c-f7d814593807,http://dbpedia.org/resource/Peter_Michael_Hamel,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ebd8770b-21b2-3b6a-b99b-a7ead18d7d66,http://dbpedia.org/resource/Bernard_Rands,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/656115e7-8674-3ce6-bc6b-f6677a9e180f,http://dbpedia.org/resource/Wayne_Horvitz,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/4a5f94de-b9ae-3712-b48c-5e4b27339ac2,http://dbpedia.org/resource/Beatriz_Ferreyra,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f13a2e14-2eb5-3403-a964-4f9ad5f80b41,http://dbpedia.org/resource/László_Melis,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a394a531-7711-3c0c-a2b7-d8eabce318ab,http://dbpedia.org/resource/Kelsey_Jones,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/ba43b616-9d64-3d37-899d-6975e5d6b5e8,http://dbpedia.org/resource/Graeme_Koehne,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/bd1005bb-f240-36c4-a673-917cd6588bf6,http://dbpedia.org/resource/Martin_Haselböck,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/1c6dc4f0-a837-3e0d-8a4d-841023b373bf,http://dbpedia.org/resource/Joseph-François_Kremer,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/0218efd8-9700-34d6-a323-3190945846d0,http://dbpedia.org/resource/George_Fenton,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/4d3b2969-e018-396d-8bfb-494781cfbb66,http://dbpedia.org/resource/Betsy_Jolas,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a99624d1-2530-35e5-bba1-b954b8d2d4c8,http://dbpedia.org/resource/Eryck_Abecassis,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/603697a5-50b0-386a-a754-26635d336424,http://dbpedia.org/resource/Urmas_Sisask,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/58bedd55-ddda-36d2-80d2-fe130a885842,http://dbpedia.org/resource/Niels_Rosing-Schow,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/73b86478-968f-3666-8593-b9d964dd74ac,http://dbpedia.org/resource/Frank_Ferko,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/f3c3f851-12ce-389e-9241-b51ea8b8b9ff,http://dbpedia.org/resource/Per_Nørgård,1.0,1.0,0.0,1.0,0.75
http://data.doremus.org/artist/a7e99672-b6c1-3d26-bdbc-4c78c497a7a3,http://dbpedia.org/resource/Roger_Steptoe,1.0,1.0,0.0,1.0,0.75
